LogR;LogC;Rank;Counter;Pattern;Class
3,186674;1,301030;1537;20;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,198,198,;2
3,186956;1,301030;1538;20;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,187239;1,301030;1539;20;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,0,0,0,;2
3,187521;1,301030;1540;20;0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,255,198,255,;2
3,187803;1,301030;1541;20;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,188084;1,301030;1542;20;0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,188366;1,301030;1543;20;0,0,0,0,0,0,198,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,;2
3,188647;1,301030;1544;20;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,188928;1,301030;1545;20;0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;2
3,189209;1,301030;1546;20;0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;2
3,189490;1,301030;1547;20;0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;2
3,189771;1,301030;1548;20;0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,;2
3,190051;1,301030;1549;20;0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,124,124,124,;2
3,190332;1,301030;1550;20;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,;2
3,190612;1,301030;1551;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,198,198,;2
3,190892;1,301030;1552;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,198,;2
3,191171;1,301030;1553;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,124,124,255,124,124,255,124,124,;2
3,191451;1,301030;1554;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,255,255,198,;2
3,191730;1,301030;1555;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,124,124,124,;2
3,192010;1,301030;1556;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,124,124,124,124,124,124,;2
3,192289;1,301030;1557;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,198,198,;2
3,192567;1,301030;1558;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,255,255,198,255,;2
3,192846;1,301030;1559;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,198,198,124,198,;2
3,193125;1,301030;1560;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,255,;2
3,193403;1,301030;1561;20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,198,;2
3,193681;1,278754;1562;19;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,255,198,255,255,198,;2
3,193959;1,278754;1563;19;255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,194237;1,278754;1564;19;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,;2
3,194514;1,278754;1565;19;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,0,0,0,;2
3,194792;1,278754;1566;19;255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,195069;1,278754;1567;19;255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,195346;1,278754;1568;19;255,255,255,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
